,LSOA21CD,LSOA21NM,geometry,nc_walk_15_all,nc_walk_30_all,nc_transit_15_all,nc_transit_30_all
1135,E01011758,Wakefield 013A,"POLYGON ((440871.855 425254.012, 440957 425210, 441160 425258, 441148.942 425319.844000001, 441167.073 425221.181, 441224 424933, 441267 424889, 440898.006 424560.721000001, 440884.26 424545.993000001, 440763.65 424442.675000001, 440702.258 424341.967, 440733 424312, 440695 424262, 440645 424293, 440549.269 424181.540999999, 440607.098 424090.321, 440615.815 423935.916999999, 440698.9496 423868.941400001, 440134.096 423416.306, 440187.688 423237.312000001, 440074.2105 422976.3345, 440308.813 422748.405999999, 440523.93 422615.553400001, 440617.688 422543, 440617.0324 422541.7838, 440527.9992 422376.6194, 440419.188 422194.404999999, 440287.943 422120.296, 440258.669 422132.992000001, 440109.313 422253.812000001, 439979.805 422285.189999999, 439792.188 422357.187000001, 439746.817 422456.676000001, 439492.42 422834.651000001, 439437.279 422919.517000001, 439474.094 422959.999, 439283.236 423180.665999999, 439248.646 423203.890000001, 439175.8692 423308.861, 439140.118 423358.559, 438890.582 423518.838, 438885.026 423522.309, 438663.594 423630.404999999, 438645.599 423641.310000001, 438816.197 423960.560000001, 438825.811 423978.538000001, 438875.813 424064, 438989 424154.780999999, 439389.304 424309.306, 439349.5 424472.687000001, 439443.813 424532.812000001, 439475.313 424630.999, 439517.3655 424643.152000001, 439570.594 424726.594000001, 439623.313 424728.905999999, 439761.685 424940.901000001, 439847.719 425000.094000001, 439888.5575 425075.028000001, 439973.313 425365.687000001, 440052.093 425431.687000001, 440301.65 425530.174000001, 440633.5 425372.385, 440871.855 425254.012))",0.875,2.25,0.5,4.75
1136,E01011759,Wakefield 004B,"POLYGON ((441753.032 425707.229, 441764.103 425666.319, 441875.467 425690.066, 441894.468 425575.195, 441773.173 425534.107999999, 441956.396 425475.545, 441972.097 425374.810000001, 442008.673 425239.909, 441903.2 425223.233999999, 441847.087 425184.374500001, 441863 425143, 441758 425100, 441732.63 425148.243000001, 441579.8842 425195.136600001, 441506.6826 425254.0858, 441323.7856 425262.104699999, 441167.073 425221.181, 441148.942 425319.844000001, 441160 425258, 440957 425210, 440871.855 425254.012, 440633.5 425372.385, 440301.65 425530.174000001, 440892.281 425755.594000001, 441232.8 426063.880999999, 441390.094 426115.094000001, 441528.2446 426090.7366, 441705.279 425843.464, 441953.433 425828.547, 441909.9691 425776.716, 441753.032 425707.229))",0.0,2.3333333333333335,0.0,4.666666666666667
1137,E01011761,Wakefield 004C,"POLYGON ((442378.655 425334.526000001, 442356.304 425312.805, 442507.599 425345.52, 442479.253 425307.407, 442510.984 425301.184, 442536.961 425285.922, 442440 425259, 442462 425153, 442523.918 425149.464, 442511.067 425081.783, 442489.7435 425100.865, 442480.834 425075.922499999, 442375.188 425062.203, 442348.222 425036.4255, 442285 425058, 442237.6995 425162.104499999, 442198.08 425011.064999999, 442217.159 424795.935000001, 442291.251 424528.891000001, 442271.0675 424510.825999999, 442176.912 424560.210999999, 442150.8005 424508.372500001, 442090.953 424518.116, 442056.1342 424475.462300001, 442050.737 424430.800000001, 442270.848 424234.562000001, 442137.986 424243.390000001, 442137.001 424132.001, 442079 424137, 442078.45 424216.983999999, 442048 424222.675000001, 442030.192 424375.7565, 441922.92 424473.876, 441882 424451.295, 441795 424486, 441769 424399, 441721.722 424370.248, 441582.984 424409.634, 441565.34 424388.514, 441509.197 424520.477, 441537.896 424624.397, 441407.6 424710.559, 441446.155 424785.348999999, 441488.1747 424774.708900001, 441519.631 424799.4, 441541.486 424786.416999999, 441552.7121 424910.292199999, 441709 424832, 441764 424845.001, 441738 425015, 441758 425100, 441863 425143, 441847.087 425184.374500001, 441903.2 425223.233999999, 442008.673 425239.909, 441972.097 425374.810000001, 442161.7595 425378.602, 442411 425529, 442435 425465.001, 442342.847 425439.183, 442378.655 425334.526000001))",1.5714285714285714,4.285714285714286,1.2857142857142858,6.142857142857143
1138,E01011762,Wakefield 002E,"POLYGON ((443040.1252 425266.899, 442781.4714 425162.902799999, 442779.341 425128.516000001, 442736.801 425094.226, 442778.241 425073.604, 442695.397 425056.273, 442707.709 425002.239, 442672.129 424959.289999999, 442608 424968.1028, 442672.6325 425073.26, 442593.922 425164.409, 442591.834 425220.795, 442658 425213.220000001, 442654 425247, 442682.363 425251.338, 442618 425312, 442648.201 425314.448000001, 442646.0303 425406.9913, 442713.0132 425421.942399999, 442795 425525, 442752 425682.001, 442847 425718, 442969.547 425762.176999999, 442951.044 425817.405999999, 443010.174 425879.044, 443099.574 425776.300000001, 443132.813 425730, 442898.688 425609.187000001, 442964.651 425506.848999999, 442988.732 425450.888, 443010.955 425399.9826, 443031.066 425356.0288, 443053.933 425306.416999999, 443066.9165 425277.139699999, 443040.1252 425266.899))",6.0,6.0,4.0,5.5
1139,E01011763,Wakefield 004D,"POLYGON ((442593.922 425164.409, 442672.6325 425073.26, 442608 424968.1028, 442672.129 424959.289999999, 442707.709 425002.239, 442695.397 425056.273, 442778.241 425073.604, 442736.801 425094.226, 442779.341 425128.516000001, 442847.334 424977.452, 442900.094 424852, 442799.113 424802.402000001, 442666.08 424708.592, 442682.975 424662.982000001, 442646.5536 424658.760199999, 442594.144 424759.136, 442536 424712, 442483.4465 424765.255999999, 442444.061 424754.438999999, 442363.69 424795.734999999, 442285.169 424777.573999999, 442217.159 424795.935000001, 442198.08 425011.064999999, 442237.6995 425162.104499999, 442285 425058, 442348.222 425036.4255, 442375.188 425062.203, 442480.834 425075.922499999, 442489.7435 425100.865, 442511.067 425081.783, 442523.918 425149.464, 442565 425128, 442593.922 425164.409))",4.0,6.0,2.5,5.166666666666667
1140,E01011764,Wakefield 004E,"POLYGON ((442217.159 424795.935000001, 442285.169 424777.573999999, 442363.69 424795.734999999, 442444.061 424754.438999999, 442483.4465 424765.255999999, 442536 424712, 442594.144 424759.136, 442646.5536 424658.760199999, 442682.975 424662.982000001, 442725.128 424449.068, 442647.356 424431.790999999, 442428.659 424411.078, 442451.28 424378.187000001, 442419.918 424242.183, 442369.3428 424051.9484, 442353.1055 423979.8155, 442272.406 423911.780999999, 442336.813 423848.812000001, 442311.906 423806.094000001, 442167.613 423872.827, 442123.27 423894.192, 442063.19 423960.501, 441971.281 423943.466, 441896.594 423988.094000001, 441876.649 424217.613, 441856.718 424336.594000001, 441721.722 424370.248, 441769 424399, 441795 424486, 441882 424451.295, 441922.92 424473.876, 442030.192 424375.7565, 442048 424222.675000001, 442078.45 424216.983999999, 442079 424137, 442137.001 424132.001, 442137.986 424243.390000001, 442270.848 424234.562000001, 442050.737 424430.800000001, 442056.1342 424475.462300001, 442090.953 424518.116, 442150.8005 424508.372500001, 442176.912 424560.210999999, 442271.0675 424510.825999999, 442291.251 424528.891000001, 442217.159 424795.935000001))",0.8,4.2,0.4,4.2
1141,E01011765,Wakefield 032A,"POLYGON ((437909.302 418153.598999999, 438034.811 418108.184, 438049.61 418082.880999999, 437995.029 418046.127, 438080.889 417910.048, 438193.602 417994.08, 438168.835 418056.68, 438198.545 418117.573000001, 438282.496 418005.787, 438291.934 417962.161, 438262.001 417945, 438305.199 417883.148, 438297.122 417835.083000001, 438248.745 417859.805, 438215.502 417813.567, 438238.409 417775.511, 438302.641 417779.515000001, 438317.641 417684.927999999, 438385.489 417642.25, 438358.816 417607.929, 438294 417618, 438252 417555, 438260.228 417550.429, 438406.359 417472.169, 438580.8705 417407.055500001, 438612.239 417353.151000001, 438525.2 417382.522, 438416.8294 417128.570599999, 438363.741 417037.357000001, 438108.594 417180.095000001, 437968.983 417322.455, 437810.687 417432.312000001, 437630.403 417433, 437477 417501.594000001, 437352 417486, 437104.064 417526.854, 437545.145 417908.365, 437482.541 418098.805, 437630.611 418117.566, 437634.422 418092.007999999, 437735.001 418080, 437805.584 418138.017000001, 437869.436 418136.359999999, 437909.302 418153.598999999))",0.0,0.0,0.0,1.6666666666666667
1142,E01011766,Wakefield 032B,"POLYGON ((441209.902 418873.096999999, 440936.594 418640.905999999, 440907.687 418658.187000001, 440745.813 418568, 440824.813 418197.905999999, 440966.188 418114, 441226 417853.812000001, 441232.688 417400.812000001, 441065 417167.594000001, 441025.5 417139, 440947.5 417151.403000001, 440953.594 417091.094000001, 441002 417078.687000001, 441033.094 417000, 441101.093 416744.691, 441237.4084 416792.2086, 441149.094 416559, 441007.906 416532.905999999, 440684 416388.094000001, 440365 416158, 440080 416039.5, 440006 416142.999, 439971.094 416099.405999999, 439749.192 416066.907, 439764.587 416092.899, 439065.32 415288.319, 438808.821 415221.309, 438828.9805 415198.339500001, 438749 415125.687000001, 438669.188 414959.405999999, 438529.094 414826, 438548.904 414764.634, 438567.094 414710, 438389.421 414655.601, 438246.688 414673.687000001, 437965 414569.687000001, 437826.688 414624.5, 437620.502 414776.687000001, 437546.688 414814.5, 437430.5 414791.905999999, 437147.5808 414618.3246, 437137.406 414652.094000001, 437219.813 414704.905999999, 437148.188 414784.5, 436948.406 414784.812000001, 436976.313 414926.094000001, 436949.9095 415072.979, 436990.406 415183, 437139.5 415227, 437066.813 415317.094000001, 437104.312 415449, 437183.094 415554.5, 437138.219 415580, 437270.188 415656.812000001, 437267 415733.903000001, 437215.5 415829.306, 437139.688 415861.001, 437012.906 416088.155999999, 437180.5 416527.312000001, 437275.094 416619, 437727.906 416732.094000001, 438162.188 416697, 438332.5 416873.594000001, 438385.401 417029.688999999, 438363.741 417037.357000001, 438416.8294 417128.570599999, 438525.2 417382.522, 438612.239 417353.151000001, 438580.8705 417407.055500001, 438406.359 417472.169, 438260.228 417550.429, 438252 417555, 438294 417618, 438358.816 417607.929, 438385.489 417642.25, 438317.641 417684.927999999, 438302.641 417779.515000001, 438238.409 417775.511, 438215.502 417813.567, 438248.745 417859.805, 438297.122 417835.083000001, 438305.199 417883.148, 438262.001 417945, 438291.934 417962.161, 438282.496 418005.787, 438198.545 418117.573000001, 438168.835 418056.68, 438126 418115.634, 438168.257 418127.244000001, 438195.593 418181.66, 438255.528 418164.327, 438246.585 418126.365, 438421 417988, 438361.81 418144.312999999, 438394.045 418268.067, 438515.666 418543.012, 438669.066 418733.684, 438804.384 418816.262, 438891.094 418674.594000001, 438966.99 418441.211999999, 438965 418307.905999999, 438864 418142.5, 438913.3997 417745.8983, 438859.832 417536.766000001, 439147.219 417471.405999999, 439236.094 417344.280999999, 439400.903 417292.312000001, 439464.813 417659.094000001, 439610.688 417788.405999999, 439710.594 417834.596999999, 439716.594 417908.219000001, 439803.063 417874.155999999, 439836.313 417908.312000001, 440062.5 417965.905999999, 440091.406 418205.812000001, 440137.094 418219.5, 440217.036 418456.546, 440211 418521.312000001, 440158.094 418566.280999999, 440104.5 418698.094000001, 440083.001 418816.806, 440347.896 418911.460999999, 440255.882 419364.846000001, 439992.596 419894.094000001, 440253.505 419996.983999999, 440566.907 420047.094000001, 440746.594 420000.094000001, 440863.188 419927.687000001, 441145.098 419882.063999999, 441255.402 419856.282, 441229.282 419340.497, 440960.499 419213, 441056.098 418984.693, 441209.902 418873.096999999))",0.0,0.0,0.0,1.3333333333333333
1143,E01011767,Wakefield 034A,"POLYGON ((444860.3855 419710.581499999, 444897.188 419657, 445025.5 419675.812000001, 445115.903 419643.499, 445175.671 419547.059, 445360.5 419306.312000001, 445522 419147.5, 445578.902 419130.593, 445721.281 418914.280999999, 445836.813 418834.001, 446132.188 418425.280999999, 446224.688 418212.312000001, 446471.594 417825.187000001, 447336.192 416823.596999999, 447365.406 416773, 447081.576 416692.143999999, 446839.501 416719.593, 446383.906 416596.812000001, 446137.094 416567.811000001, 445938.406 416577.780999999, 445586.906 416709.187000001, 445339.83 416748.533, 445186.844 416758.375, 444982.6875 416607.161499999, 444857.537 416461.963, 444695.034 416509.395, 444539.651 416600.196, 444474.722 416735.749, 444349.258 416776.179, 444343.721 416819.651000001, 444427.917 417052.564999999, 444298.643 417138.054, 444267.058 417218.765000001, 444204 417214, 444164.96 417281.563999999, 444129.475 417266.732000001, 444035.836 417355.6, 443915.71 417398.194, 443971.8123 417544.3893, 443930.188 417632.5, 443742 417743.312000001, 443712.1935 417875.4505, 443617.813 417941.812000001, 443574.813 418033.594000001, 443585.905 418157.093, 443590.313 418363.719000001, 443560.582 418385.044, 443551.999 418540.094000001, 443491.906 418603, 443396.813 418633.280999999, 443460.906 418810.094000001, 443568.261 418899.789000001, 443595.406 419046.187000001, 443678.188 419116.312000001, 443717.094 419220, 443819.14 419346.072000001, 443885.5 419452.594000001, 444028.688 419413, 444265.313 419489.594000001, 444363.306 419584.213, 444372.75 419805.699999999, 444453.5 419809.312000001, 444647.813 419720.780999999, 444860.3855 419710.581499999))",0.0,0.0,0.0,0.6666666666666666
1144,E01011768,Wakefield 034B,"POLYGON ((443711.547 416691.311000001, 443808.001 416686, 443940.425 416792.468, 444066 416739, 444030.008 416691.344000001, 443922.037 416532.708000001, 444131.014 416433.522, 444177.556 416477.614, 444161.897 416416.409, 444139.838 416356.02, 444162.679 416314.907, 444190.2565 416346.1285, 444170.739 416255.132999999, 444207.994 416238.74, 444193.507 416181.186000001, 444350.588 415935.441, 444119.112 416087.573999999, 444031.02 416043.409, 443984 416203, 444034.316 416291.194, 444005.085 416306.852, 443965.999 416269, 443920 416428, 443909.146 416470.823999999, 443838.915 416436.934, 443874.85 416350.537, 443899.861 416316.795, 443821.517 416302.191, 443788.111 416224.868000001, 443733.036 416220.906400001, 443602.704 416108.789999999, 443441.905 416048.321, 443421.768 416198.885, 443453 416200, 443504.752 416276.729, 443474.236 416286.369000001, 443401.9695 416436.8825, 443454.201 416475.379000001, 443480.602 416493.244999999, 443451.409 416555.858999999, 443354 416548, 443348.447 416590.063999999, 443430.232 416626.464, 443422.749 416696.914999999, 443504.504 416736.399, 443631.454 417145.554, 443651.213 417160.831, 443716 417077, 443840 417021, 443836 416914, 443711.547 416691.311000001))",0.0,0.0,0.2,1.8
1145,E01011770,Wakefield 034D,"POLYGON ((444035.836 417355.6, 444129.475 417266.732000001, 444164.96 417281.563999999, 444204 417214, 444267.058 417218.765000001, 444298.643 417138.054, 444427.917 417052.564999999, 444343.721 416819.651000001, 444349.258 416776.179, 444474.722 416735.749, 444539.651 416600.196, 444695.034 416509.395, 444857.537 416461.963, 444771 416264.094000001, 444505.441 415863.361400001, 444313.096 415665.096000001, 444036.5 415490.687000001, 443708.313 415433.312000001, 443655 415373, 443521.903 415344.948999999, 443440.594 415247.905999999, 443278.5 415198, 443170.33 415105.515000001, 443044.813 415117.312000001, 443022.813 415149.499, 442998.502 415204.187999999, 443031.688 415235.405999999, 443022.406 415310.312000001, 442975.313 415504.594000001, 442803.906 415719.5, 442746.584 415880.960999999, 443015.728 416232.259, 443046.527 416208.754000001, 443089.654 416005.068, 443058.899 415856.768999999, 443308.572 415802.229, 443441.905 416048.321, 443602.704 416108.789999999, 443733.036 416220.906400001, 443788.111 416224.868000001, 443821.517 416302.191, 443899.861 416316.795, 443874.85 416350.537, 443838.915 416436.934, 443909.146 416470.823999999, 443920 416428, 443965.999 416269, 444005.085 416306.852, 444034.316 416291.194, 443984 416203, 444031.02 416043.409, 444119.112 416087.573999999, 444350.588 415935.441, 444193.507 416181.186000001, 444207.994 416238.74, 444170.739 416255.132999999, 444190.2565 416346.1285, 444162.679 416314.907, 444139.838 416356.02, 444161.897 416416.409, 444177.556 416477.614, 444131.014 416433.522, 443922.037 416532.708000001, 444030.008 416691.344000001, 444066 416739, 443940.425 416792.468, 443808.001 416686, 443711.547 416691.311000001, 443836 416914, 443840 417021, 443716 417077, 443651.213 417160.831, 443766.688 417346.812000001, 443915.71 417398.194, 444035.836 417355.6))",0.0,0.0,0.2857142857142857,1.5714285714285714
1146,E01011771,Wakefield 040A,"POLYGON ((439743.321 414833.594000001, 439687.695 414734.308, 439732.627 414687.273499999, 439599.815 414521.217, 439619.6875 414509.113, 439403.356 414283.608999999, 439330.596 414249.5, 439277.5 414282.999, 439222.711 414239.883300001, 439084.921 414163.845000001, 438845.899 413990.748500001, 438766.555 413971.151000001, 438673.864 414116.355, 438727.213 414162.437999999, 438803.686 414158.445, 438851.473 414201.143999999, 438846.298 414282.627, 438891.413 414392.969000001, 439014.61 414522.138, 438790.607 414686.124, 438761.101 414663.568, 438725.846 414634.467, 438690.237 414659.902000001, 438701.287 414702.434, 438590.468 414792.555, 438548.904 414764.634, 438529.094 414826, 438669.188 414959.405999999, 438749 415125.687000001, 438828.9805 415198.339500001, 438808.821 415221.309, 439065.32 415288.319, 439764.587 416092.899, 439749.192 416066.907, 439690.5 415964.907, 439859.281 415825.687000001, 439775.813 415696.094000001, 439728.719 415495.5, 439732.905 415067.5, 439709.688 414982.905999999, 439768.502 414853.191, 439743.321 414833.594000001))",0.75,1.0,0.75,1.5
